track_id,is_dev,target_id,method_id,metric_id,target,method,metric,score,title,genre,filename
12,0,1,3,3,bass,GRA3,SIR,-3.9824454316598232,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_bass.m4a
12,0,2,3,3,drums,GRA3,SIR,2.4616019814421994,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_drums.m4a
12,0,3,3,3,other,GRA3,SIR,-3.961173772964684,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_other.m4a
12,0,4,3,3,vocals,GRA3,SIR,-1.9322624426683217,Dark Ride - Burning Bridges,Heavy Metal,12_GRA3_vocals.m4a
13,0,0,3,3,accompaniment,GRA3,SIR,2.4752861585605017,Drumtracks - Ghost Bitch,Pop/Rock,13_GRA3_accompaniment.m4a
13,0,1,3,3,bass,GRA3,SIR,2.096745843444353,Drumtracks - Ghost Bitch,Pop/Rock,13_GRA3_bass.m4a
13,0,2,3,3,drums,GRA3,SIR,-5.568000020606005,Drumtracks - Ghost Bitch,Pop/Rock,13_GRA3_drums.m4a
13,0,3,3,3,other,GRA3,SIR,-3.081693250633595,Drumtracks - Ghost Bitch,Pop/Rock,13_GRA3_other.m4a
13,0,4,3,3,vocals,GRA3,SIR,2.783415498240013,Drumtracks - Ghost Bitch,Pop/Rock,13_GRA3_vocals.m4a
14,0,0,3,3,accompaniment,GRA3,SIR,7.130924272975673,Fergessen - Back From The Start,Pop/Rock,14_GRA3_accompaniment.m4a
14,0,1,3,3,bass,GRA3,SIR,-3.4912559252217163,Fergessen - Back From The Start,Pop/Rock,14_GRA3_bass.m4a
14,0,2,3,3,drums,GRA3,SIR,0.9925636613734576,Fergessen - Back From The Start,Pop/Rock,14_GRA3_drums.m4a
14,0,3,3,3,other,GRA3,SIR,-9.762210437380034,Fergessen - Back From The Start,Pop/Rock,14_GRA3_other.m4a
14,0,4,3,3,vocals,GRA3,SIR,3.7822321986568297,Fergessen - Back From The Start,Pop/Rock,14_GRA3_vocals.m4a
15,0,0,3,3,accompaniment,GRA3,SIR,4.403923461043122,Fergessen - The Wind,Pop/Rock,15_GRA3_accompaniment.m4a
15,0,1,3,3,bass,GRA3,SIR,-4.692391812675073,Fergessen - The Wind,Pop/Rock,15_GRA3_bass.m4a
15,0,2,3,3,drums,GRA3,SIR,-4.131331767874226,Fergessen - The Wind,Pop/Rock,15_GRA3_drums.m4a
15,0,3,3,3,other,GRA3,SIR,-1.0640784368881373,Fergessen - The Wind,Pop/Rock,15_GRA3_other.m4a
15,0,4,3,3,vocals,GRA3,SIR,4.372517891963359,Fergessen - The Wind,Pop/Rock,15_GRA3_vocals.m4a
16,0,0,3,3,accompaniment,GRA3,SIR,8.95591768285851,Forkupines - Semantics,Pop/Rock,16_GRA3_accompaniment.m4a
16,0,1,3,3,bass,GRA3,SIR,-6.734878021251607,Forkupines - Semantics,Pop/Rock,16_GRA3_bass.m4a
16,0,2,3,3,drums,GRA3,SIR,2.4299193719736203,Forkupines - Semantics,Pop/Rock,16_GRA3_drums.m4a
16,0,3,3,3,other,GRA3,SIR,-1.098437896944325,Forkupines - Semantics,Pop/Rock,16_GRA3_other.m4a
16,0,4,3,3,vocals,GRA3,SIR,-0.7957494624913283,Forkupines - Semantics,Pop/Rock,16_GRA3_vocals.m4a
17,0,0,3,3,accompaniment,GRA3,SIR,11.78990186566716,Girls Under Glass - We Feel Alright,Electronic,17_GRA3_accompaniment.m4a
17,0,1,3,3,bass,GRA3,SIR,-1.7299433481178654,Girls Under Glass - We Feel Alright,Electronic,17_GRA3_bass.m4a
17,0,2,3,3,drums,GRA3,SIR,0.3609800334547009,Girls Under Glass - We Feel Alright,Electronic,17_GRA3_drums.m4a
17,0,3,3,3,other,GRA3,SIR,0.29730111936803594,Girls Under Glass - We Feel Alright,Electronic,17_GRA3_other.m4a
17,0,4,3,3,vocals,GRA3,SIR,-3.9484218287683,Girls Under Glass - We Feel Alright,Electronic,17_GRA3_vocals.m4a
18,0,0,3,3,accompaniment,GRA3,SIR,11.788356919379616,Hollow Ground - Ill Fate,Heavy Metal,18_GRA3_accompaniment.m4a
18,0,1,3,3,bass,GRA3,SIR,-3.9043608457440064,Hollow Ground - Ill Fate,Heavy Metal,18_GRA3_bass.m4a
18,0,2,3,3,drums,GRA3,SIR,-5.371492759453957,Hollow Ground - Ill Fate,Heavy Metal,18_GRA3_drums.m4a
18,0,3,3,3,other,GRA3,SIR,1.2475342453762357,Hollow Ground - Ill Fate,Heavy Metal,18_GRA3_other.m4a
18,0,4,3,3,vocals,GRA3,SIR,-2.320033008336901,Hollow Ground - Ill Fate,Heavy Metal,18_GRA3_vocals.m4a
19,0,0,3,3,accompaniment,GRA3,SIR,4.593830496042947,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_GRA3_accompaniment.m4a
19,0,1,3,3,bass,GRA3,SIR,-4.083123661435988,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_GRA3_bass.m4a
19,0,2,3,3,drums,GRA3,SIR,-2.922574623177547,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_GRA3_drums.m4a
19,0,3,3,3,other,GRA3,SIR,0.2954617732003197,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_GRA3_other.m4a
19,0,4,3,3,vocals,GRA3,SIR,2.577459495973455,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_GRA3_vocals.m4a
20,0,0,3,3,accompaniment,GRA3,SIR,9.504857894001246,James May - Dont Let Go,Pop/Rock,20_GRA3_accompaniment.m4a
20,0,1,3,3,bass,GRA3,SIR,6.1202064619530425,James May - Dont Let Go,Pop/Rock,20_GRA3_bass.m4a
20,0,2,3,3,drums,GRA3,SIR,-9.622413823471195,James May - Dont Let Go,Pop/Rock,20_GRA3_drums.m4a
20,0,3,3,3,other,GRA3,SIR,-0.9331418242206028,James May - Dont Let Go,Pop/Rock,20_GRA3_other.m4a
20,0,4,3,3,vocals,GRA3,SIR,-0.9062639757670096,James May - Dont Let Go,Pop/Rock,20_GRA3_vocals.m4a
21,0,0,3,3,accompaniment,GRA3,SIR,9.410180304686083,James May - On The Line,Pop/Rock,21_GRA3_accompaniment.m4a
21,0,1,3,3,bass,GRA3,SIR,-2.597380452303752,James May - On The Line,Pop/Rock,21_GRA3_bass.m4a
21,0,2,3,3,drums,GRA3,SIR,-1.1235561222918986,James May - On The Line,Pop/Rock,21_GRA3_drums.m4a
21,0,3,3,3,other,GRA3,SIR,-1.9618594841115096,James May - On The Line,Pop/Rock,21_GRA3_other.m4a
21,0,4,3,3,vocals,GRA3,SIR,1.799751584142057,James May - On The Line,Pop/Rock,21_GRA3_vocals.m4a
22,0,0,3,3,accompaniment,GRA3,SIR,10.540333476738065,Johnny Lokke - Promises & Lies,Pop/Rock,22_GRA3_accompaniment.m4a
22,0,1,3,3,bass,GRA3,SIR,-6.491459514208956,Johnny Lokke - Promises & Lies,Pop/Rock,22_GRA3_bass.m4a
22,0,2,3,3,drums,GRA3,SIR,2.5707531233126906,Johnny Lokke - Promises & Lies,Pop/Rock,22_GRA3_drums.m4a
22,0,3,3,3,other,GRA3,SIR,0.5889205851872017,Johnny Lokke - Promises & Lies,Pop/Rock,22_GRA3_other.m4a
22,0,4,3,3,vocals,GRA3,SIR,-2.205445607497408,Johnny Lokke - Promises & Lies,Pop/Rock,22_GRA3_vocals.m4a
23,0,0,3,3,accompaniment,GRA3,SIR,6.770271178109227,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_GRA3_accompaniment.m4a
23,0,1,3,3,bass,GRA3,SIR,-4.431122489507357,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_GRA3_bass.m4a
23,0,2,3,3,drums,GRA3,SIR,1.0584811336630913,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_GRA3_drums.m4a
23,0,3,3,3,other,GRA3,SIR,-1.6469534657810592,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_GRA3_other.m4a
23,0,4,3,3,vocals,GRA3,SIR,2.1546859428873573,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_GRA3_vocals.m4a
24,0,0,3,3,accompaniment,GRA3,SIR,9.263317275895231,Leaf - Come Around,Pop/Rock,24_GRA3_accompaniment.m4a
24,0,1,3,3,bass,GRA3,SIR,11.218886318426108,Leaf - Come Around,Pop/Rock,24_GRA3_bass.m4a
24,0,2,3,3,drums,GRA3,SIR,-14.003734431990035,Leaf - Come Around,Pop/Rock,24_GRA3_drums.m4a
24,0,3,3,3,other,GRA3,SIR,-3.4634910809799826,Leaf - Come Around,Pop/Rock,24_GRA3_other.m4a
24,0,4,3,3,vocals,GRA3,SIR,1.3516894605710328,Leaf - Come Around,Pop/Rock,24_GRA3_vocals.m4a
25,0,0,3,3,accompaniment,GRA3,SIR,9.211817696881804,Leaf - Wicked,Pop/Rock,25_GRA3_accompaniment.m4a
25,0,1,3,3,bass,GRA3,SIR,-1.585899764316527,Leaf - Wicked,Pop/Rock,25_GRA3_bass.m4a
25,0,2,3,3,drums,GRA3,SIR,2.0378652935060173,Leaf - Wicked,Pop/Rock,25_GRA3_drums.m4a
25,0,3,3,3,other,GRA3,SIR,-4.225132400090431,Leaf - Wicked,Pop/Rock,25_GRA3_other.m4a
25,0,4,3,3,vocals,GRA3,SIR,3.2137613433907024,Leaf - Wicked,Pop/Rock,25_GRA3_vocals.m4a
26,0,0,3,3,accompaniment,GRA3,SIR,9.905551954390667,Louis Cressy Band - Good Time,Pop/Rock,26_GRA3_accompaniment.m4a
26,0,1,3,3,bass,GRA3,SIR,-4.093296758396532,Louis Cressy Band - Good Time,Pop/Rock,26_GRA3_bass.m4a
26,0,2,3,3,drums,GRA3,SIR,-0.6716683331927542,Louis Cressy Band - Good Time,Pop/Rock,26_GRA3_drums.m4a
26,0,3,3,3,other,GRA3,SIR,1.3357221473188514,Louis Cressy Band - Good Time,Pop/Rock,26_GRA3_other.m4a
26,0,4,3,3,vocals,GRA3,SIR,-5.225250876994503,Louis Cressy Band - Good Time,Pop/Rock,26_GRA3_vocals.m4a
27,0,0,3,3,accompaniment,GRA3,SIR,3.0253836251000883,M.E.R.C. Music - Knockout,Rap,27_GRA3_accompaniment.m4a
27,0,1,3,3,bass,GRA3,SIR,-3.643412263321742,M.E.R.C. Music - Knockout,Rap,27_GRA3_bass.m4a
27,0,2,3,3,drums,GRA3,SIR,-0.8745335018059586,M.E.R.C. Music - Knockout,Rap,27_GRA3_drums.m4a
27,0,3,3,3,other,GRA3,SIR,-4.053695561673166,M.E.R.C. Music - Knockout,Rap,27_GRA3_other.m4a
27,0,4,3,3,vocals,GRA3,SIR,3.8980319645664334,M.E.R.C. Music - Knockout,Rap,27_GRA3_vocals.m4a
28,0,0,3,3,accompaniment,GRA3,SIR,4.955586639941005,Motor Tapes - Shore,Pop/Rock,28_GRA3_accompaniment.m4a
28,0,1,3,3,bass,GRA3,SIR,0.5184262475109874,Motor Tapes - Shore,Pop/Rock,28_GRA3_bass.m4a
28,0,2,3,3,drums,GRA3,SIR,-8.092857854208546,Motor Tapes - Shore,Pop/Rock,28_GRA3_drums.m4a
28,0,3,3,3,other,GRA3,SIR,2.3922071853234437,Motor Tapes - Shore,Pop/Rock,28_GRA3_other.m4a
28,0,4,3,3,vocals,GRA3,SIR,-1.0180383865749716,Motor Tapes - Shore,Pop/Rock,28_GRA3_vocals.m4a
29,0,0,3,3,accompaniment,GRA3,SIR,7.295781243691795,Nerve 9 - Pray For The Rain,Pop/Rock,29_GRA3_accompaniment.m4a
29,0,1,3,3,bass,GRA3,SIR,-1.8990816593140392,Nerve 9 - Pray For The Rain,Pop/Rock,29_GRA3_bass.m4a
29,0,2,3,3,drums,GRA3,SIR,-3.7837593049255545,Nerve 9 - Pray For The Rain,Pop/Rock,29_GRA3_drums.m4a
29,0,3,3,3,other,GRA3,SIR,-0.6982652712166718,Nerve 9 - Pray For The Rain,Pop/Rock,29_GRA3_other.m4a
29,0,4,3,3,vocals,GRA3,SIR,0.7200760075909941,Nerve 9 - Pray For The Rain,Pop/Rock,29_GRA3_vocals.m4a
30,0,0,3,3,accompaniment,GRA3,SIR,4.7324934998851385,Patrick Talbot - A Reason To Leave,Jazz,30_GRA3_accompaniment.m4a
30,0,1,3,3,bass,GRA3,SIR,-3.2183142557738624,Patrick Talbot - A Reason To Leave,Jazz,30_GRA3_bass.m4a
30,0,2,3,3,drums,GRA3,SIR,0.3856070581389205,Patrick Talbot - A Reason To Leave,Jazz,30_GRA3_drums.m4a
30,0,3,3,3,other,GRA3,SIR,-3.7836064407156087,Patrick Talbot - A Reason To Leave,Jazz,30_GRA3_other.m4a
30,0,4,3,3,vocals,GRA3,SIR,4.243001267537749,Patrick Talbot - A Reason To Leave,Jazz,30_GRA3_vocals.m4a
31,0,0,3,3,accompaniment,GRA3,SIR,12.935484321264179,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_GRA3_accompaniment.m4a
31,0,1,3,3,bass,GRA3,SIR,-8.298792075005876,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_GRA3_bass.m4a
31,0,2,3,3,drums,GRA3,SIR,2.9375917177646875,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_GRA3_drums.m4a
31,0,3,3,3,other,GRA3,SIR,-4.727404033891492,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_GRA3_other.m4a
31,0,4,3,3,vocals,GRA3,SIR,-0.7940109458274639,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_GRA3_vocals.m4a
32,0,0,3,3,accompaniment,GRA3,SIR,7.655042274035753,Raft Monk - Tiring,Pop/Rock,32_GRA3_accompaniment.m4a
32,0,1,3,3,bass,GRA3,SIR,-0.8220806766454121,Raft Monk - Tiring,Pop/Rock,32_GRA3_bass.m4a
32,0,2,3,3,drums,GRA3,SIR,-2.435618051730775,Raft Monk - Tiring,Pop/Rock,32_GRA3_drums.m4a
32,0,3,3,3,other,GRA3,SIR,-0.8274959987561397,Raft Monk - Tiring,Pop/Rock,32_GRA3_other.m4a
32,0,4,3,3,vocals,GRA3,SIR,-0.7750169888313824,Raft Monk - Tiring,Pop/Rock,32_GRA3_vocals.m4a
33,0,0,3,3,accompaniment,GRA3,SIR,5.67326593900206,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_GRA3_accompaniment.m4a
33,0,1,3,3,bass,GRA3,SIR,3.777324975692137,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_GRA3_bass.m4a
33,0,2,3,3,drums,GRA3,SIR,-7.177284612358871,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_GRA3_drums.m4a
33,0,3,3,3,other,GRA3,SIR,-3.568717072637412,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_GRA3_other.m4a
33,0,4,3,3,vocals,GRA3,SIR,2.057684571420263,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_GRA3_vocals.m4a
34,0,0,3,3,accompaniment,GRA3,SIR,11.304566360236034,Secretariat - Over The Top,Pop/Rock,34_GRA3_accompaniment.m4a
34,0,1,3,3,bass,GRA3,SIR,3.6098683803302127,Secretariat - Over The Top,Pop/Rock,34_GRA3_bass.m4a
34,0,2,3,3,drums,GRA3,SIR,-3.871292309505445,Secretariat - Over The Top,Pop/Rock,34_GRA3_drums.m4a
34,0,3,3,3,other,GRA3,SIR,-0.626756640123178,Secretariat - Over The Top,Pop/Rock,34_GRA3_other.m4a
34,0,4,3,3,vocals,GRA3,SIR,0.8437471061092644,Secretariat - Over The Top,Pop/Rock,34_GRA3_vocals.m4a
35,0,0,3,3,accompaniment,GRA3,SIR,4.2696811934155425,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_GRA3_accompaniment.m4a
35,0,1,3,3,bass,GRA3,SIR,-2.6859426239768482,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_GRA3_bass.m4a
35,0,2,3,3,drums,GRA3,SIR,-4.784560226283501,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_GRA3_drums.m4a
35,0,3,3,3,other,GRA3,SIR,-1.2211042221596418,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_GRA3_other.m4a
35,0,4,3,3,vocals,GRA3,SIR,4.2213253536164235,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_GRA3_vocals.m4a
38,0,0,3,3,accompaniment,GRA3,SIR,7.433270614138973,Spike Mullings - Mike's Sulking,Pop/Rock,38_GRA3_accompaniment.m4a
38,0,1,3,3,bass,GRA3,SIR,-3.635503256745378,Spike Mullings - Mike's Sulking,Pop/Rock,38_GRA3_bass.m4a
38,0,2,3,3,drums,GRA3,SIR,-2.55383393295342,Spike Mullings - Mike's Sulking,Pop/Rock,38_GRA3_drums.m4a
38,0,3,3,3,other,GRA3,SIR,-0.055635915874475375,Spike Mullings - Mike's Sulking,Pop/Rock,38_GRA3_other.m4a
38,0,4,3,3,vocals,GRA3,SIR,-2.3099405552829526,Spike Mullings - Mike's Sulking,Pop/Rock,38_GRA3_vocals.m4a
39,0,0,3,3,accompaniment,GRA3,SIR,6.816089974805899,Swinging Steaks - Lost My Way,Pop/Rock,39_GRA3_accompaniment.m4a
39,0,1,3,3,bass,GRA3,SIR,0.4153738987793137,Swinging Steaks - Lost My Way,Pop/Rock,39_GRA3_bass.m4a
39,0,2,3,3,drums,GRA3,SIR,-7.199368553257557,Swinging Steaks - Lost My Way,Pop/Rock,39_GRA3_drums.m4a
39,0,3,3,3,other,GRA3,SIR,-0.7890368437552833,Swinging Steaks - Lost My Way,Pop/Rock,39_GRA3_other.m4a
39,0,4,3,3,vocals,GRA3,SIR,-0.05749102734934612,Swinging Steaks - Lost My Way,Pop/Rock,39_GRA3_vocals.m4a
40,0,0,3,3,accompaniment,GRA3,SIR,8.983512707467957,The Long Wait - Back Home To Blue,Pop/Rock,40_GRA3_accompaniment.m4a
40,0,1,3,3,bass,GRA3,SIR,4.653573434811316,The Long Wait - Back Home To Blue,Pop/Rock,40_GRA3_bass.m4a
40,0,2,3,3,drums,GRA3,SIR,-5.994672150901273,The Long Wait - Back Home To Blue,Pop/Rock,40_GRA3_drums.m4a
40,0,3,3,3,other,GRA3,SIR,-1.1536014952342688,The Long Wait - Back Home To Blue,Pop/Rock,40_GRA3_other.m4a
40,0,4,3,3,vocals,GRA3,SIR,1.4027319289632845,The Long Wait - Back Home To Blue,Pop/Rock,40_GRA3_vocals.m4a
41,0,0,3,3,accompaniment,GRA3,SIR,9.40155758838678,The Mountaineering Club - Mallory,Pop/Rock,41_GRA3_accompaniment.m4a
41,0,1,3,3,bass,GRA3,SIR,0.17352658411829272,The Mountaineering Club - Mallory,Pop/Rock,41_GRA3_bass.m4a
41,0,2,3,3,drums,GRA3,SIR,-1.5359920830727989,The Mountaineering Club - Mallory,Pop/Rock,41_GRA3_drums.m4a
41,0,3,3,3,other,GRA3,SIR,-1.361432508418866,The Mountaineering Club - Mallory,Pop/Rock,41_GRA3_other.m4a
41,0,4,3,3,vocals,GRA3,SIR,-0.7790718941335258,The Mountaineering Club - Mallory,Pop/Rock,41_GRA3_vocals.m4a
42,0,0,3,3,accompaniment,GRA3,SIR,6.422150621888517,The Wrong'Uns - Rothko,Pop/Rock,42_GRA3_accompaniment.m4a
42,0,1,3,3,bass,GRA3,SIR,-3.4430471602209263,The Wrong'Uns - Rothko,Pop/Rock,42_GRA3_bass.m4a
42,0,2,3,3,drums,GRA3,SIR,-0.4179964702897442,The Wrong'Uns - Rothko,Pop/Rock,42_GRA3_drums.m4a
42,0,3,3,3,other,GRA3,SIR,-2.7738283264020724,The Wrong'Uns - Rothko,Pop/Rock,42_GRA3_other.m4a
42,0,4,3,3,vocals,GRA3,SIR,4.0751595027053655,The Wrong'Uns - Rothko,Pop/Rock,42_GRA3_vocals.m4a
45,0,0,3,3,accompaniment,GRA3,SIR,6.005817731684134,Traffic Experiment - Sirens,Pop/Rock,45_GRA3_accompaniment.m4a
45,0,1,3,3,bass,GRA3,SIR,-6.385304344203094,Traffic Experiment - Sirens,Pop/Rock,45_GRA3_bass.m4a
45,0,2,3,3,drums,GRA3,SIR,-3.7750055931268807,Traffic Experiment - Sirens,Pop/Rock,45_GRA3_drums.m4a
45,0,3,3,3,other,GRA3,SIR,2.225544623457225,Traffic Experiment - Sirens,Pop/Rock,45_GRA3_other.m4a
45,0,4,3,3,vocals,GRA3,SIR,-0.11635426496251468,Traffic Experiment - Sirens,Pop/Rock,45_GRA3_vocals.m4a
46,0,0,3,3,accompaniment,GRA3,SIR,2.9292547583627013,Triviul - Dorothy,Pop/Rock,46_GRA3_accompaniment.m4a
46,0,1,3,3,bass,GRA3,SIR,-6.588627905850228,Triviul - Dorothy,Pop/Rock,46_GRA3_bass.m4a
46,0,2,3,3,drums,GRA3,SIR,1.5543865604639968,Triviul - Dorothy,Pop/Rock,46_GRA3_drums.m4a
46,0,3,3,3,other,GRA3,SIR,-7.655770404834822,Triviul - Dorothy,Pop/Rock,46_GRA3_other.m4a
46,0,4,3,3,vocals,GRA3,SIR,4.873623473070338,Triviul - Dorothy,Pop/Rock,46_GRA3_vocals.m4a
47,0,0,3,3,accompaniment,GRA3,SIR,4.869964002984667,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_accompaniment.m4a
47,0,1,3,3,bass,GRA3,SIR,-4.227243865320147,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_bass.m4a
47,0,2,3,3,drums,GRA3,SIR,-4.75191644881658,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_drums.m4a
47,0,3,3,3,other,GRA3,SIR,0.37324933450426095,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_other.m4a
47,0,4,3,3,vocals,GRA3,SIR,-1.9673284079538471,Voelund - Comfort Lives In Belief,Pop/Rock,47_GRA3_vocals.m4a
48,0,0,3,3,accompaniment,GRA3,SIR,12.421328843710127,We Fell From The Sky - Not You,Heavy Metal,48_GRA3_accompaniment.m4a
48,0,1,3,3,bass,GRA3,SIR,-9.95786126230828,We Fell From The Sky - Not You,Heavy Metal,48_GRA3_bass.m4a
48,0,2,3,3,drums,GRA3,SIR,2.6351680733009704,We Fell From The Sky - Not You,Heavy Metal,48_GRA3_drums.m4a
48,0,3,3,3,other,GRA3,SIR,4.2119886299552345,We Fell From The Sky - Not You,Heavy Metal,48_GRA3_other.m4a
48,0,4,3,3,vocals,GRA3,SIR,-5.343544252086962,We Fell From The Sky - Not You,Heavy Metal,48_GRA3_vocals.m4a
49,0,0,3,3,accompaniment,GRA3,SIR,7.4054989465260626,Young Griffo - Facade,Heavy Metal,49_GRA3_accompaniment.m4a
49,0,1,3,3,bass,GRA3,SIR,0.7216826497191682,Young Griffo - Facade,Heavy Metal,49_GRA3_bass.m4a
49,0,2,3,3,drums,GRA3,SIR,-4.937072425489097,Young Griffo - Facade,Heavy Metal,49_GRA3_drums.m4a
49,0,3,3,3,other,GRA3,SIR,-0.19520043449404426,Young Griffo - Facade,Heavy Metal,49_GRA3_other.m4a
49,0,4,3,3,vocals,GRA3,SIR,-1.8605992573885088,Young Griffo - Facade,Heavy Metal,49_GRA3_vocals.m4a
50,0,0,3,3,accompaniment,GRA3,SIR,6.3791513289563815,Zeno - Signs,Pop/Rock,50_GRA3_accompaniment.m4a
50,0,1,3,3,bass,GRA3,SIR,-6.419565318617023,Zeno - Signs,Pop/Rock,50_GRA3_bass.m4a
50,0,2,3,3,drums,GRA3,SIR,-0.3948850791545819,Zeno - Signs,Pop/Rock,50_GRA3_drums.m4a
50,0,3,3,3,other,GRA3,SIR,-0.17734280357200366,Zeno - Signs,Pop/Rock,50_GRA3_other.m4a
50,0,4,3,3,vocals,GRA3,SIR,0.1929979543367615,Zeno - Signs,Pop/Rock,50_GRA3_vocals.m4a
51,1,0,3,3,accompaniment,GRA3,SIR,6.532177906175866,AM Contra - Heart Peripheral,Pop/Rock,51_GRA3_accompaniment.m4a
51,1,1,3,3,bass,GRA3,SIR,-9.578051532607832,AM Contra - Heart Peripheral,Pop/Rock,51_GRA3_bass.m4a
51,1,2,3,3,drums,GRA3,SIR,-0.2692385196584232,AM Contra - Heart Peripheral,Pop/Rock,51_GRA3_drums.m4a
51,1,3,3,3,other,GRA3,SIR,-6.33515327454235,AM Contra - Heart Peripheral,Pop/Rock,51_GRA3_other.m4a
51,1,4,3,3,vocals,GRA3,SIR,3.826385605865561,AM Contra - Heart Peripheral,Pop/Rock,51_GRA3_vocals.m4a
52,1,0,3,3,accompaniment,GRA3,SIR,7.6274349573056135,ANiMAL - Easy Tiger,Rap,52_GRA3_accompaniment.m4a
52,1,1,3,3,bass,GRA3,SIR,-1.5712141435182785,ANiMAL - Easy Tiger,Rap,52_GRA3_bass.m4a
52,1,2,3,3,drums,GRA3,SIR,-2.429233667613436,ANiMAL - Easy Tiger,Rap,52_GRA3_drums.m4a
52,1,3,3,3,other,GRA3,SIR,-6.676794534090027,ANiMAL - Easy Tiger,Rap,52_GRA3_other.m4a
52,1,4,3,3,vocals,GRA3,SIR,2.8921721982239563,ANiMAL - Easy Tiger,Rap,52_GRA3_vocals.m4a
53,1,0,3,3,accompaniment,GRA3,SIR,4.5909160237139295,Actions - Devil's Words,Pop/Rock,53_GRA3_accompaniment.m4a
53,1,1,3,3,bass,GRA3,SIR,-0.1372204487897382,Actions - Devil's Words,Pop/Rock,53_GRA3_bass.m4a
53,1,2,3,3,drums,GRA3,SIR,-3.3286021482743187,Actions - Devil's Words,Pop/Rock,53_GRA3_drums.m4a
53,1,3,3,3,other,GRA3,SIR,-3.0514358738841563,Actions - Devil's Words,Pop/Rock,53_GRA3_other.m4a
53,1,4,3,3,vocals,GRA3,SIR,3.0838158351624783,Actions - Devil's Words,Pop/Rock,53_GRA3_vocals.m4a
54,1,0,3,3,accompaniment,GRA3,SIR,5.8218695357235655,Actions - South Of The Water,Pop/Rock,54_GRA3_accompaniment.m4a
54,1,1,3,3,bass,GRA3,SIR,4.327491153177297,Actions - South Of The Water,Pop/Rock,54_GRA3_bass.m4a
54,1,2,3,3,drums,GRA3,SIR,-5.780802201589833,Actions - South Of The Water,Pop/Rock,54_GRA3_drums.m4a
54,1,3,3,3,other,GRA3,SIR,-3.1605207867813734,Actions - South Of The Water,Pop/Rock,54_GRA3_other.m4a
54,1,4,3,3,vocals,GRA3,SIR,2.1152674414905306,Actions - South Of The Water,Pop/Rock,54_GRA3_vocals.m4a
55,1,0,3,3,accompaniment,GRA3,SIR,4.457311424839363,Angels In Amplifiers - I'm Alright,Pop/Rock,55_GRA3_accompaniment.m4a
55,1,1,3,3,bass,GRA3,SIR,-2.4774979603411,Angels In Amplifiers - I'm Alright,Pop/Rock,55_GRA3_bass.m4a
55,1,2,3,3,drums,GRA3,SIR,-2.8013434377585646,Angels In Amplifiers - I'm Alright,Pop/Rock,55_GRA3_drums.m4a
55,1,3,3,3,other,GRA3,SIR,-0.5704118888410041,Angels In Amplifiers - I'm Alright,Pop/Rock,55_GRA3_other.m4a
55,1,4,3,3,vocals,GRA3,SIR,3.12628006644504,Angels In Amplifiers - I'm Alright,Pop/Rock,55_GRA3_vocals.m4a
56,1,0,3,3,accompaniment,GRA3,SIR,12.508263014286161,Arise - Run Run Run,Reggae,56_GRA3_accompaniment.m4a
56,1,1,3,3,bass,GRA3,SIR,-1.1355921200481949,Arise - Run Run Run,Reggae,56_GRA3_bass.m4a
56,1,2,3,3,drums,GRA3,SIR,-4.298497828660866,Arise - Run Run Run,Reggae,56_GRA3_drums.m4a
56,1,3,3,3,other,GRA3,SIR,-0.2539595476121345,Arise - Run Run Run,Reggae,56_GRA3_other.m4a
56,1,4,3,3,vocals,GRA3,SIR,-0.7663032228351223,Arise - Run Run Run,Reggae,56_GRA3_vocals.m4a
